Project;Manager;Category;Key;CommitHash;IsMergeCommit;Author;AuthorDate;Committer;CommitterDate;CommitMessageTopWords;FileName;FilePath;ChangeType;IsSrcFile;IsTestFile;AddLines;DelLines;NoMethods;LoC;CyC;NoTokens
HELIX;Apache Helix Committee;cloud;HELIX-258;6bf3205accd13ad473be9a715fa488ec9af4a81e;0;Kanak Biscuitwala;2013-10-19 00:20:43;Kanak Biscuitwala;2013-10-19 00:20:43;helix:1 upgrade:1 apache:1 camel:1 due:1;pom.xml;helix-core/pom.xml;MODIFY;0;0;1;1;0;240;0;1780
HELIX;Apache Helix Committee;cloud;HELIX-550;c85cf8269a51fcc72e166871a21e06de7a6acaff;1;Kanak Biscuitwala;2014-11-19 04:37:43;Kanak Biscuitwala;2014-11-19 04:37:43;helix:3 merge:1 branch:1 https:1 x:1 resolves:1;GenericHelixController.java;helix-core/src/main/java/org/apache/helix/controller/GenericHelixController.java;MODIFY;1;0;9;0;20;451;85;3322
HELIX;Apache Helix Committee;cloud;HELIX-550;c85cf8269a51fcc72e166871a21e06de7a6acaff;1;Kanak Biscuitwala;2014-11-19 04:37:43;Kanak Biscuitwala;2014-11-19 04:37:43;helix:3 merge:1 branch:1 https:1 x:1 resolves:1;ZKHelixManager.java;helix-core/src/main/java/org/apache/helix/manager/zk/ZKHelixManager.java;MODIFY;1;0;28;5;50;675;124;3931
HELIX;Apache Helix Committee;cloud;HELIX-563;03d25dd5bdbd30df5d5c7b9807ccacc1462266fd;0;zzhang;2015-01-28 01:52:48;zzhang;2015-01-28 01:52:48;helix:2 throw:1 meaningful:1 exceptions:1 inputs:1 invalid:1 removing:1 empty:1 map:1 resource:1 dropped:1 rb:1;AutoRebalanceStrategy.java;helix-core/src/main/java/org/apache/helix/controller/strategy/AutoRebalanceStrategy.java;MODIFY;1;0;7;0;31;511;122;3747
HELIX;Apache Helix Committee;cloud;HELIX-563;03d25dd5bdbd30df5d5c7b9807ccacc1462266fd;0;zzhang;2015-01-28 01:52:48;zzhang;2015-01-28 01:52:48;helix:2 throw:1 meaningful:1 exceptions:1 inputs:1 invalid:1 removing:1 empty:1 map:1 resource:1 dropped:1 rb:1;StateModelFactory.java;helix-core/src/main/java/org/apache/helix/participant/statemachine/StateModelFactory.java;MODIFY;1;0;17;4;8;59;13;453
HELIX;Apache Helix Committee;cloud;HELIX-676;08ff9d0b287ece2a17f2430ba82bd4f2373263e7;0;Jiajun Wang;2018-02-17 00:31:27;jiajunwang;2018-03-09 01:25:01;helix:2 test:2 recovery:2 load:2 balance:2 adding:1 intermediate:1 state:1 stage:1 testing:1 cases:1 transient:1 states:1 error:1 partition:1 blocks:1 covers:1 recent:1 fix:1;TestIntermediateStateCalcStage.java;helix-core/src/test/java/org/apache/helix/controller/stages/TestIntermediateStateCalcStage.java;ADD;1;1;147;0;2;99;14;979
